CMDLINE /Users/georgeanton/Desktop/Interviews/blogs/advanced_concepts/python_concepts/venv/bin/python3.10 particle.py
MEM 73.832031 1676512388.9295
MEM 73.832031 1676512389.0304
MEM 73.832031 1676512389.1335
MEM 73.832031 1676512389.2365
MEM 73.832031 1676512389.3401
MEM 73.832031 1676512389.4440
MEM 73.832031 1676512389.5474
MEM 73.832031 1676512389.6503
MEM 73.832031 1676512389.7552
MEM 73.832031 1676512389.8603
MEM 73.832031 1676512389.9606
MEM 73.832031 1676512390.0650
MEM 73.832031 1676512390.1699
MEM 73.832031 1676512390.2738
MEM 73.832031 1676512390.3770
MEM 73.832031 1676512390.4792
MEM 73.832031 1676512390.5837
MEM 73.832031 1676512390.6879
MEM 73.832031 1676512390.7926
MEM 73.832031 1676512390.8953
MEM 73.832031 1676512390.9999
MEM 73.832031 1676512391.1033
MEM 73.832031 1676512391.2073
MEM 73.832031 1676512391.3118
MEM 73.832031 1676512391.4228
MEM 73.832031 1676512391.5271
MEM 73.832031 1676512391.6298
MEM 73.832031 1676512391.7339
MEM 73.832031 1676512391.8347
MEM 73.832031 1676512391.9388
MEM 73.832031 1676512392.0399
MEM 73.832031 1676512392.1440
MEM 73.832031 1676512392.2482
MEM 73.832031 1676512392.3526
MEM 73.832031 1676512392.4560
MEM 73.832031 1676512392.5599
MEM 73.832031 1676512392.6638
MEM 73.832031 1676512392.7678
MEM 73.832031 1676512392.8715
MEM 73.832031 1676512392.9754
MEM 73.832031 1676512393.0801
MEM 73.832031 1676512393.1846
MEM 73.832031 1676512393.2891
MEM 73.832031 1676512393.3936
MEM 73.832031 1676512393.4954
MEM 73.832031 1676512393.5984
MEM 73.832031 1676512393.7015
MEM 73.832031 1676512393.8065
MEM 73.832031 1676512393.9107
MEM 73.832031 1676512394.0129
MEM 73.832031 1676512394.1178
MEM 73.832031 1676512394.2206
MEM 73.832031 1676512394.3250
MEM 73.832031 1676512394.4263
MEM 73.832031 1676512394.5292
MEM 73.832031 1676512394.6323
MEM 73.832031 1676512394.7373
MEM 73.832031 1676512394.8383
MEM 73.832031 1676512394.9393
MEM 73.832031 1676512395.0438
MEM 73.832031 1676512395.1466
MEM 73.832031 1676512395.2473
MEM 73.832031 1676512395.3523
MEM 73.832031 1676512395.4564
MEM 73.832031 1676512395.5600
MEM 73.832031 1676512395.6640
MEM 73.832031 1676512395.7688
MEM 73.832031 1676512395.8732
MEM 73.832031 1676512395.9779
MEM 73.832031 1676512396.0827
MEM 73.832031 1676512396.1865
MEM 73.832031 1676512396.2878
MEM 73.832031 1676512396.3929
MEM 73.832031 1676512396.4979
MEM 73.832031 1676512396.5993
MEM 73.832031 1676512396.7030
MEM 73.832031 1676512396.8078
MEM 73.832031 1676512396.9114
MEM 73.832031 1676512397.0165
MEM 73.832031 1676512397.1214
MEM 73.832031 1676512397.2262
MEM 73.832031 1676512397.3281
MEM 73.832031 1676512397.4320
MEM 73.832031 1676512397.5361
MEM 73.832031 1676512397.6391
MEM 73.832031 1676512397.7438
MEM 73.832031 1676512397.8478
MEM 73.832031 1676512397.9526
MEM 73.832031 1676512398.0576
MEM 73.832031 1676512398.1621
MEM 73.832031 1676512398.2666
MEM 73.832031 1676512398.3714
MEM 73.832031 1676512398.4760
MEM 73.832031 1676512398.5795
MEM 73.832031 1676512398.6838
MEM 73.832031 1676512398.7879
MEM 73.832031 1676512398.8886
MEM 73.832031 1676512398.9917
MEM 73.832031 1676512399.0965
MEM 73.832031 1676512399.2015
MEM 73.832031 1676512399.3058
MEM 73.832031 1676512399.4107
MEM 73.832031 1676512399.5118
MEM 73.832031 1676512399.6166
MEM 73.832031 1676512399.7206
MEM 73.832031 1676512399.8247
MEM 73.832031 1676512399.9295
MEM 73.832031 1676512400.0317
MEM 73.832031 1676512400.1367
MEM 73.832031 1676512400.2410
MEM 73.832031 1676512400.3448
MEM 73.832031 1676512400.4481
MEM 73.832031 1676512400.5531
MEM 73.832031 1676512400.6560
MEM 73.832031 1676512400.7605
MEM 73.832031 1676512400.8645
MEM 73.832031 1676512400.9684
MEM 73.832031 1676512401.0710
MEM 73.832031 1676512401.1751
MEM 73.832031 1676512401.2799
MEM 73.832031 1676512401.3809
MEM 73.832031 1676512401.4811
MEM 73.832031 1676512401.5834
MEM 73.832031 1676512401.6882
MEM 73.832031 1676512401.7920
MEM 73.832031 1676512401.8926
MEM 73.832031 1676512401.9965
MEM 73.832031 1676512402.0972
MEM 73.832031 1676512402.2022
MEM 73.832031 1676512402.3057
MEM 73.832031 1676512402.4088
MEM 73.832031 1676512402.5139
MEM 73.832031 1676512402.6177
MEM 73.832031 1676512402.7215
MEM 73.832031 1676512402.8227
MEM 73.832031 1676512402.9229
MEM 73.832031 1676512403.0273
MEM 73.832031 1676512403.1314
MEM 73.832031 1676512403.2350
MEM 73.832031 1676512403.3393
MEM 73.832031 1676512403.4398
MEM 73.832031 1676512403.5438
MEM 73.832031 1676512403.6470
MEM 73.832031 1676512403.7500
MEM 73.832031 1676512403.8548
MEM 73.832031 1676512403.9559
MEM 73.832031 1676512404.0564
MEM 73.832031 1676512404.1591
MEM 73.832031 1676512404.2622
MEM 73.832031 1676512404.3666
MEM 73.832031 1676512404.4671
MEM 73.832031 1676512404.5672
MEM 73.832031 1676512404.6717
MEM 73.832031 1676512404.7760
MEM 73.832031 1676512404.8799
MEM 73.832031 1676512404.9846
MEM 73.832031 1676512405.0891
MEM 73.832031 1676512405.1933
MEM 73.832031 1676512405.2972
MEM 73.832031 1676512405.4014
MEM 73.832031 1676512405.5060
MEM 73.832031 1676512405.6102
MEM 73.832031 1676512405.7104
MEM 73.832031 1676512405.8137
MEM 73.832031 1676512405.9174
MEM 73.832031 1676512406.0210
MEM 73.832031 1676512406.1218
MEM 73.832031 1676512406.2269
MEM 73.832031 1676512406.3284
MEM 73.832031 1676512406.4328
MEM 73.832031 1676512406.5418
MEM 73.832031 1676512406.6430
MEM 73.832031 1676512406.7445
MEM 73.832031 1676512406.8491
MEM 73.832031 1676512406.9493
MEM 73.832031 1676512407.0526
MEM 73.832031 1676512407.1530
MEM 73.832031 1676512407.2558
MEM 73.832031 1676512407.3598
MEM 73.832031 1676512407.4618
MEM 73.832031 1676512407.5669
MEM 73.832031 1676512407.6694
MEM 73.832031 1676512407.7699
MEM 73.832031 1676512407.8715
MEM 73.832031 1676512407.9761
MEM 73.832031 1676512408.0789
MEM 73.832031 1676512408.1836
MEM 73.832031 1676512408.2878
MEM 73.832031 1676512408.3912
MEM 73.832031 1676512408.4928
MEM 73.832031 1676512408.5951
MEM 73.832031 1676512408.6997
MEM 73.832031 1676512408.8018
MEM 73.832031 1676512408.9057
MEM 73.832031 1676512409.0061
MEM 73.832031 1676512409.1087
MEM 73.832031 1676512409.2106
MEM 73.832031 1676512409.3109
MEM 73.832031 1676512409.4142
MEM 73.832031 1676512409.5179
MEM 73.832031 1676512409.6230
MEM 73.832031 1676512409.7264
MEM 73.832031 1676512409.8273
MEM 73.832031 1676512409.9296
MEM 73.832031 1676512410.0302
MEM 73.832031 1676512410.1337
MEM 73.832031 1676512410.2340
MEM 73.832031 1676512410.3387
MEM 73.832031 1676512410.4399
MEM 73.832031 1676512410.5404
MEM 73.832031 1676512410.6439
MEM 73.832031 1676512410.7453
MEM 73.832031 1676512410.8477
MEM 73.832031 1676512410.9525
MEM 73.832031 1676512411.0562
MEM 73.832031 1676512411.1606
MEM 73.832031 1676512411.2634
MEM 73.832031 1676512411.3680
MEM 73.832031 1676512411.4703
MEM 73.832031 1676512411.5742
MEM 73.832031 1676512411.6832
MEM 73.832031 1676512411.7835
MEM 73.832031 1676512411.8849
MEM 73.832031 1676512411.9855
MEM 73.832031 1676512412.0896
MEM 73.832031 1676512412.1932
MEM 73.832031 1676512412.2954
MEM 73.832031 1676512412.3996
MEM 73.832031 1676512412.5043
MEM 73.832031 1676512412.6060
MEM 73.832031 1676512412.7112
MEM 73.832031 1676512412.8126
MEM 73.832031 1676512412.9214
MEM 73.832031 1676512413.0237
MEM 73.832031 1676512413.1275
MEM 73.832031 1676512413.2320
MEM 73.832031 1676512413.3329
MEM 73.832031 1676512413.4366
MEM 73.832031 1676512413.5407
MEM 73.832031 1676512413.6453
MEM 73.832031 1676512413.7454
MEM 73.832031 1676512413.8473
MEM 73.832031 1676512413.9477
MEM 73.832031 1676512414.0515
MEM 73.832031 1676512414.1558
MEM 73.832031 1676512414.2560
MEM 73.832031 1676512414.3565
MEM 73.832031 1676512414.4574
MEM 73.832031 1676512414.5576
MEM 73.832031 1676512414.6619
MEM 73.832031 1676512414.7667
MEM 73.832031 1676512414.8674
MEM 73.832031 1676512414.9718
MEM 73.832031 1676512415.0767
MEM 73.832031 1676512415.1786
MEM 73.832031 1676512415.2800
MEM 73.832031 1676512415.3828
MEM 73.832031 1676512415.4837
MEM 73.832031 1676512415.5882
MEM 73.832031 1676512415.6901
MEM 73.832031 1676512415.7915
MEM 73.832031 1676512415.8950
MEM 73.832031 1676512415.9989
MEM 73.832031 1676512416.1011
MEM 73.832031 1676512416.2057
MEM 73.832031 1676512416.3086
MEM 73.832031 1676512416.4111
MEM 73.832031 1676512416.5136
MEM 73.832031 1676512416.6174
MEM 73.832031 1676512416.7221
MEM 73.832031 1676512416.8265
MEM 73.832031 1676512416.9314
MEM 73.832031 1676512417.0354
MEM 73.832031 1676512417.1398
MEM 73.832031 1676512417.2439
MEM 73.832031 1676512417.3442
MEM 73.832031 1676512417.4470
MEM 73.832031 1676512417.5521
MEM 73.832031 1676512417.6562
MEM 73.832031 1676512417.7604
MEM 73.832031 1676512417.8643
MEM 73.832031 1676512417.9685
MEM 73.832031 1676512418.0696
MEM 73.832031 1676512418.1727
MEM 73.832031 1676512418.2742
MEM 73.832031 1676512418.3771
MEM 73.832031 1676512418.4809
MEM 73.832031 1676512418.5811
MEM 73.832031 1676512418.6845
MEM 73.832031 1676512418.7888
MEM 73.832031 1676512418.8931
MEM 73.832031 1676512418.9939
MEM 73.832031 1676512419.0949
MEM 73.832031 1676512419.1953
MEM 73.832031 1676512419.2957
MEM 73.832031 1676512419.3974
MEM 73.832031 1676512419.4987
MEM 73.832031 1676512419.6008
MEM 73.832031 1676512419.7055
MEM 73.832031 1676512419.8067
MEM 73.832031 1676512419.9110
MEM 73.832031 1676512420.0123
MEM 73.832031 1676512420.1171
MEM 73.832031 1676512420.2222
MEM 73.832031 1676512420.3270
MEM 73.832031 1676512420.4280
MEM 73.832031 1676512420.5327
MEM 73.832031 1676512420.6339
MEM 73.832031 1676512420.7344
MEM 73.832031 1676512420.8387
MEM 73.832031 1676512420.9435
MEM 73.832031 1676512421.0476
MEM 73.832031 1676512421.1510
MEM 73.832031 1676512421.2558
MEM 73.832031 1676512421.3601
MEM 73.832031 1676512421.4603
MEM 73.832031 1676512421.5649
MEM 73.832031 1676512421.6687
MEM 73.832031 1676512421.7692
MEM 73.832031 1676512421.8735
MEM 73.832031 1676512421.9769
MEM 73.832031 1676512422.0780
MEM 73.832031 1676512422.1788
MEM 73.832031 1676512422.2789
MEM 73.832031 1676512422.3798
MEM 73.832031 1676512422.4807
MEM 73.832031 1676512422.5835
MEM 73.832031 1676512422.6876
MEM 73.832031 1676512422.7911
MEM 73.832031 1676512422.8950
MEM 73.832031 1676512422.9953
MEM 73.832031 1676512423.0972
MEM 73.832031 1676512423.1994
MEM 73.832031 1676512423.3036
MEM 73.832031 1676512423.4057
MEM 73.832031 1676512423.5065
MEM 73.832031 1676512423.6114
MEM 73.832031 1676512423.7138
MEM 73.832031 1676512423.8155
MEM 73.832031 1676512423.9173
MEM 73.832031 1676512424.0221
MEM 73.832031 1676512424.1254
MEM 73.832031 1676512424.2271
MEM 73.832031 1676512424.3278
MEM 73.832031 1676512424.4301
MEM 73.832031 1676512424.5303
MEM 73.832031 1676512424.6353
MEM 73.832031 1676512424.7358
MEM 73.832031 1676512424.8373
MEM 73.832031 1676512424.9422
MEM 73.832031 1676512425.0438
MEM 73.832031 1676512425.1458
MEM 73.832031 1676512425.2480
MEM 73.832031 1676512425.3481
MEM 73.832031 1676512425.4483
MEM 73.832031 1676512425.5528
MEM 73.832031 1676512425.6568
MEM 73.832031 1676512425.7616
MEM 73.832031 1676512425.8660
MEM 73.832031 1676512425.9711
MEM 73.832031 1676512426.0759
MEM 73.832031 1676512426.1803
MEM 73.832031 1676512426.2806
MEM 73.832031 1676512426.3812
MEM 73.832031 1676512426.4858
MEM 73.832031 1676512426.5906
MEM 73.832031 1676512426.6941
MEM 73.832031 1676512426.7951
MEM 73.832031 1676512426.8995
MEM 73.832031 1676512427.0042
MEM 73.832031 1676512427.1065
MEM 73.832031 1676512427.2100
MEM 73.832031 1676512427.3149
MEM 73.832031 1676512427.4174
MEM 73.832031 1676512427.5208
MEM 73.832031 1676512427.6258
MEM 73.832031 1676512427.7288
MEM 73.832031 1676512427.8324
MEM 73.832031 1676512427.9333
MEM 73.832031 1676512428.0335
MEM 73.832031 1676512428.1336
MEM 73.832031 1676512428.2338
MEM 73.832031 1676512428.3341
MEM 73.832031 1676512428.4345
MEM 73.832031 1676512428.5349
MEM 73.832031 1676512428.6394
MEM 73.832031 1676512428.7437
MEM 73.832031 1676512428.8476
MEM 73.832031 1676512428.9498
MEM 73.832031 1676512429.0528
MEM 73.832031 1676512429.1560
MEM 73.832031 1676512429.2603
MEM 73.832031 1676512429.3642
MEM 73.832031 1676512429.4682
MEM 73.832031 1676512429.5735
MEM 73.832031 1676512429.6740
MEM 73.832031 1676512429.7770
MEM 73.832031 1676512429.8802
MEM 73.832031 1676512429.9803
MEM 73.832031 1676512430.0853
MEM 73.832031 1676512430.1901
MEM 73.832031 1676512430.2915
MEM 73.832031 1676512430.3926
MEM 73.832031 1676512430.4973
MEM 73.832031 1676512430.6011
MEM 73.832031 1676512430.7057
MEM 73.832031 1676512430.8098
MEM 73.832031 1676512430.9147
MEM 73.832031 1676512431.0157
MEM 73.832031 1676512431.1201
MEM 73.832031 1676512431.2235
MEM 73.832031 1676512431.3276
MEM 73.832031 1676512431.4325
MEM 73.832031 1676512431.5371
MEM 73.832031 1676512431.6416
MEM 73.832031 1676512431.7456
MEM 73.832031 1676512431.8487
MEM 73.832031 1676512431.9522
MEM 73.832031 1676512432.0564
MEM 73.832031 1676512432.1602
MEM 73.832031 1676512432.2637
MEM 73.832031 1676512432.3641
MEM 73.832031 1676512432.4649
MEM 73.832031 1676512432.5696
MEM 73.832031 1676512432.6733
MEM 73.832031 1676512432.7745
MEM 73.832031 1676512432.8754
MEM 73.832031 1676512432.9801
MEM 73.832031 1676512433.0808
MEM 73.832031 1676512433.1849
MEM 73.832031 1676512433.2892
MEM 73.832031 1676512433.3941
MEM 73.832031 1676512433.4956
MEM 73.832031 1676512433.5992
MEM 73.832031 1676512433.7036
MEM 73.832031 1676512433.8057
MEM 73.832031 1676512433.9062
MEM 73.832031 1676512434.0065
MEM 73.832031 1676512434.1067
MEM 73.832031 1676512434.2113
MEM 73.832031 1676512434.3140
MEM 73.832031 1676512434.4167
MEM 73.832031 1676512434.5197
MEM 73.832031 1676512434.6243
MEM 73.832031 1676512434.7249
MEM 73.832031 1676512434.8251
MEM 73.832031 1676512434.9275
MEM 73.832031 1676512435.0280
MEM 73.832031 1676512435.1317
MEM 73.832031 1676512435.2323
MEM 73.832031 1676512435.3330
MEM 73.832031 1676512435.4356
MEM 73.832031 1676512435.5362
MEM 73.832031 1676512435.6372
MEM 73.832031 1676512435.7416
MEM 73.832031 1676512435.8422
MEM 73.832031 1676512435.9442
MEM 73.832031 1676512436.0447
MEM 73.832031 1676512436.1498
MEM 73.832031 1676512436.2517
MEM 73.832031 1676512436.3565
MEM 73.832031 1676512436.4594
MEM 73.832031 1676512436.5630
MEM 73.832031 1676512436.6677
MEM 73.832031 1676512436.7714
MEM 73.832031 1676512436.8717
MEM 73.832031 1676512436.9719
MEM 73.832031 1676512437.0768
MEM 73.832031 1676512437.1820
MEM 73.832031 1676512437.2835
MEM 73.832031 1676512437.3875
MEM 73.832031 1676512437.4917
MEM 73.832031 1676512437.5946
MEM 73.832031 1676512437.6973
MEM 73.832031 1676512437.8003
MEM 73.832031 1676512437.9020
MEM 73.832031 1676512438.0068
MEM 73.832031 1676512438.1116
MEM 73.832031 1676512438.2158
MEM 73.832031 1676512438.3193
MEM 73.832031 1676512438.4244
MEM 73.832031 1676512438.5284
MEM 73.832031 1676512438.6329
MEM 73.832031 1676512438.7371
MEM 73.832031 1676512438.8417
MEM 73.832031 1676512438.9445
MEM 73.832031 1676512439.0451
MEM 73.832031 1676512439.1492
MEM 73.832031 1676512439.2500
MEM 73.832031 1676512439.3525
MEM 73.832031 1676512439.4565
MEM 73.832031 1676512439.5599
MEM 73.832031 1676512439.6642
MEM 73.832031 1676512439.7685
MEM 73.832031 1676512439.8726
MEM 73.832031 1676512439.9759
MEM 73.832031 1676512440.0778
MEM 73.832031 1676512440.1781
MEM 73.832031 1676512440.2810
MEM 73.832031 1676512440.3843
MEM 73.832031 1676512440.4878
MEM 73.832031 1676512440.5919
MEM 73.832031 1676512440.6922
MEM 73.832031 1676512440.7969
MEM 73.832031 1676512440.8972
MEM 73.832031 1676512441.0003
MEM 73.832031 1676512441.1036
MEM 73.832031 1676512441.2065
MEM 73.832031 1676512441.3089
MEM 73.832031 1676512441.4133
MEM 73.832031 1676512441.5179
MEM 73.832031 1676512441.6222
MEM 73.832031 1676512441.7259
MEM 73.832031 1676512441.8307
MEM 73.832031 1676512441.9356
MEM 73.832031 1676512442.0399
MEM 73.832031 1676512442.1442
MEM 73.832031 1676512442.2470
MEM 73.832031 1676512442.3478
MEM 73.832031 1676512442.4483
MEM 73.832031 1676512442.5495
MEM 73.832031 1676512442.6529
MEM 73.832031 1676512442.7570
MEM 73.832031 1676512442.8572
MEM 73.832031 1676512442.9623
MEM 73.832031 1676512443.0670
MEM 73.832031 1676512443.1709
MEM 73.832031 1676512443.2747
MEM 73.832031 1676512443.3787
MEM 73.832031 1676512443.4800
MEM 73.832031 1676512443.5814
MEM 73.832031 1676512443.6863
MEM 73.832031 1676512443.7906
MEM 73.832031 1676512443.8949
MEM 73.832031 1676512443.9987
MEM 73.832031 1676512444.1030
MEM 73.832031 1676512444.2072
MEM 73.832031 1676512444.3116
MEM 73.832031 1676512444.4119
MEM 73.832031 1676512444.5161
MEM 73.832031 1676512444.6200
MEM 73.832031 1676512444.7239
MEM 73.832031 1676512444.8286
MEM 73.832031 1676512444.9296
MEM 73.832031 1676512445.0328
MEM 73.832031 1676512445.1370
MEM 73.832031 1676512445.2417
MEM 73.832031 1676512445.3447
MEM 73.832031 1676512445.4477
MEM 73.832031 1676512445.5480
MEM 73.832031 1676512445.6530
MEM 73.832031 1676512445.7580
MEM 73.832031 1676512445.8616
MEM 73.832031 1676512445.9645
MEM 73.832031 1676512446.0695
MEM 73.832031 1676512446.1744
MEM 73.832031 1676512446.2788
MEM 73.832031 1676512446.3815
MEM 73.832031 1676512446.4835
MEM 73.832031 1676512446.5879
MEM 73.832031 1676512446.6917
MEM 73.832031 1676512446.7961
MEM 73.832031 1676512446.8999
MEM 73.832031 1676512447.0042
MEM 73.832031 1676512447.1087
MEM 73.832031 1676512447.2123
MEM 73.832031 1676512447.3158
MEM 73.832031 1676512447.4209
MEM 73.832031 1676512447.5254
MEM 73.832031 1676512447.6288
MEM 73.832031 1676512447.7319
MEM 73.832031 1676512447.8324
MEM 73.832031 1676512447.9326
MEM 73.832031 1676512448.0372
MEM 73.832031 1676512448.1418
MEM 73.832031 1676512448.2453
MEM 73.832031 1676512448.3455
MEM 73.832031 1676512448.4493
MEM 73.832031 1676512448.5530
MEM 73.832031 1676512448.6566
MEM 73.832031 1676512448.7606
MEM 73.832031 1676512448.8640
MEM 73.832031 1676512448.9650
MEM 73.832031 1676512449.0664
MEM 73.832031 1676512449.1685
MEM 73.832031 1676512449.2731
MEM 73.832031 1676512449.3780
MEM 73.832031 1676512449.4809
MEM 73.832031 1676512449.5824
MEM 73.832031 1676512449.6843
MEM 73.832031 1676512449.7877
MEM 73.832031 1676512449.8923
MEM 73.832031 1676512449.9969
MEM 73.832031 1676512450.1015
MEM 73.832031 1676512450.2060
MEM 73.832031 1676512450.3089
MEM 73.832031 1676512450.4130
MEM 73.832031 1676512450.5168
MEM 73.832031 1676512450.6210
MEM 73.832031 1676512450.7259
MEM 73.832031 1676512450.8276
MEM 73.832031 1676512450.9310
MEM 73.832031 1676512451.0337
MEM 73.832031 1676512451.1376
MEM 73.832031 1676512451.2428
MEM 73.832031 1676512451.3454
MEM 73.832031 1676512451.4497
MEM 73.832031 1676512451.5502
MEM 73.832031 1676512451.6551
MEM 73.832031 1676512451.7576
MEM 73.832031 1676512451.8615
MEM 73.832031 1676512451.9626
MEM 73.832031 1676512452.0675
MEM 73.832031 1676512452.1676
MEM 73.832031 1676512452.2717
MEM 73.832031 1676512452.3722
MEM 73.832031 1676512452.4761
MEM 73.832031 1676512452.5763
MEM 73.832031 1676512452.6783
MEM 73.832031 1676512452.7784
MEM 73.832031 1676512452.8786
MEM 73.832031 1676512452.9816
MEM 73.832031 1676512453.0826
MEM 73.832031 1676512453.1844
MEM 73.832031 1676512453.2887
MEM 73.832031 1676512453.3927
MEM 73.832031 1676512453.4950
MEM 73.832031 1676512453.5989
MEM 73.832031 1676512453.7028
MEM 73.832031 1676512453.8059
MEM 73.832031 1676512453.9107
MEM 73.832031 1676512454.0149
MEM 73.832031 1676512454.1157
MEM 73.832031 1676512454.2160
MEM 73.832031 1676512454.3165
MEM 73.832031 1676512454.4189
MEM 73.832031 1676512454.5230
MEM 73.832031 1676512454.6274
MEM 73.832031 1676512454.7320
MEM 73.832031 1676512454.8370
MEM 73.832031 1676512454.9419
MEM 73.832031 1676512455.0452
MEM 73.832031 1676512455.1489
MEM 73.832031 1676512455.2491
MEM 73.832031 1676512455.3493
MEM 73.832031 1676512455.4529
MEM 73.832031 1676512455.5573
MEM 73.832031 1676512455.6616
MEM 73.832031 1676512455.7638
MEM 73.832031 1676512455.8649
MEM 73.832031 1676512455.9672
MEM 73.832031 1676512456.0718
MEM 73.832031 1676512456.1753
MEM 73.832031 1676512456.2803
MEM 73.832031 1676512456.3810
MEM 73.832031 1676512456.4848
MEM 73.832031 1676512456.5892
MEM 73.832031 1676512456.6941
MEM 73.832031 1676512456.7976
MEM 73.832031 1676512456.8988
MEM 73.832031 1676512457.0036
MEM 73.832031 1676512457.1083
MEM 73.832031 1676512457.2126
MEM 73.832031 1676512457.3170
MEM 73.832031 1676512457.4211
MEM 73.832031 1676512457.5252
MEM 73.832031 1676512457.6293
MEM 73.832031 1676512457.7304
MEM 73.832031 1676512457.8309
MEM 73.832031 1676512457.9312
MEM 73.832031 1676512458.0313
MEM 73.832031 1676512458.1329
MEM 73.832031 1676512458.2372
MEM 73.832031 1676512458.3419
MEM 73.832031 1676512458.4447
MEM 73.832031 1676512458.5455
MEM 73.832031 1676512458.6458
MEM 73.832031 1676512458.7466
MEM 73.832031 1676512458.8475
MEM 73.832031 1676512458.9508
MEM 73.832031 1676512459.0544
MEM 73.832031 1676512459.1579
MEM 73.832031 1676512459.2622
MEM 73.832031 1676512459.3638
MEM 73.832031 1676512459.4677
MEM 73.832031 1676512459.5692
MEM 73.832031 1676512459.6700
MEM 73.832031 1676512459.7751
MEM 73.832031 1676512459.8783
MEM 73.832031 1676512459.9828
MEM 73.832031 1676512460.0874
